ItemID;Name;Path;Hidden;URL
EB1A8CCD-D206-4F60-8E91-75C28A5230AA;Global Counter-Sayaç Hakkı Tanım;/AZR Sorgu/Global Counter-Sayaç Hakkı Tanım;False;https://raportal.kariyer.net/home/report/AZR%20Sorgu/Global%20Counter-Saya%C3%A7%20Hakk%C4%B1%20Tan%C4%B1m
F81B31E6-AB1B-481E-9E70-02289177F863;Global Counter-Sayaç Hakkı Tanım;/Satış/Global Counter-Sayaç Hakkı Tanım;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Global%20Counter-Saya%C3%A7%20Hakk%C4%B1%20Tan%C4%B1m
50478464-B9A7-41A8-80F2-3ED50E4C56CD;Gorusme  Asistan;/Satış/Gorusme  Asistan;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Gorusme%20%20Asistan
95F96892-7ECC-4846-9697-D90066413C4E;Gratis;/Müşteri İlişkileri/Gratis;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Gratis
C9DF46BF-AA06-4BB2-88B7-B24ED7405925;Gunluk Hedef Dashboard;/Gunluk Hedef Dashboard;False;https://raportal.kariyer.net/home/report/Gunluk%20Hedef%20Dashboard
FBE8D62D-35AD-48C4-A77C-4421C43BA01B;Gunluk Hedef Gerceklestirme;/Satış/Kullanıcı Performans/Gunluk Hedef Gerceklestirme;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Kullan%C4%B1c%C4%B1%20Performans/Gunluk%20Hedef%20Gerceklestirme
1BAA6D83-D831-4CAA-B52F-381BAEC06B89;Gunluk Ilan Basvuru Raporu (R012);/Müşteri İlişkileri/Gunluk Ilan Basvuru Raporu (R012);False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Gunluk%20Ilan%20Basvuru%20Raporu%20%28R012%29
73DB1811-6F4C-4A80-83FE-8A3C66E6A573;Gunluk Ilan Goruntuleme ve Basvuru Sayilari;/Müşteri İlişkileri/Gunluk Ilan Goruntuleme ve Basvuru Sayilari;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Gunluk%20Ilan%20Goruntuleme%20ve%20Basvuru%20Sayilari
F8B4F415-355A-40C7-BD21-D295D02987FB;Gunluk Ilan Rakamlari;/Pazarlama ve Ürün Yönetimi/İşveren/Gunluk Ilan Rakamlari;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fveren/Gunluk%20Ilan%20Rakamlari
1497E5CC-D490-4F5D-8E9F-F0E5B093CE2A;Gunluk Satisci Aktivite Rakamlari;/Subscriptions/Gunluk Satisci Aktivite Rakamlari;False;https://raportal.kariyer.net/home/report/Subscriptions/Gunluk%20Satisci%20Aktivite%20Rakamlari
B47794A3-4B02-414C-90A0-BED65685C0FE;Güncel İKÇO Bölge ve Zoneları;/Satış/Güncel İKÇO Bölge ve Zoneları;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/G%C3%BCncel%20%C4%B0K%C3%87O%20B%C3%B6lge%20ve%20Zonelar%C4%B1
A54B166D-63E3-4DBD-AEE4-3105D73FFBC1;HR CheckUp;/Pazarlama ve Ürün Yönetimi/İşveren/HR CheckUp;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fveren/HR%20CheckUp
CF5538B1-3C99-490A-9644-6E566D5F1138;HR Venue;/Pazarlama ve Ürün Yönetimi/HR Venue/HR Venue;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/HR%20Venue/HR%20Venue
71E236BD-6730-45C8-9170-5F22CCC9E5F1;Haftalik IKCO Aktivite Raporu;/Subscriptions/Haftalik IKCO Aktivite Raporu;False;https://raportal.kariyer.net/home/report/Subscriptions/Haftalik%20IKCO%20Aktivite%20Raporu
477AA63F-7D8A-437B-A827-5BB1235C3F00;Haftalık Hedef Takip;/Satış/Haftalık Hedef Takip;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Haftal%C4%B1k%20Hedef%20Takip
3A3325D7-EF8F-4ECB-8C28-FA2CB0E02FC4;Hareket Kaydi Girilmeyen Firmalar;/Satış/Portföy Performans/Hareket Kaydi Girilmeyen Firmalar;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Hareket%20Kaydi%20Girilmeyen%20Firmalar
44E703E3-6AE1-410C-8D2A-3DCE414F21E7;Hedef Gerceklestirme;/Satış/Kullanıcı Performans/Hedef Gerceklestirme;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Kullan%C4%B1c%C4%B1%20Performans/Hedef%20Gerceklestirme
924533FE-650B-48C3-A508-6BB848873241;Hedef Gerceklestirme Raporu - Kirilimli;/Satış/Kullanıcı Performans/Hedef Gerceklestirme Raporu - Kirilimli;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Kullan%C4%B1c%C4%B1%20Performans/Hedef%20Gerceklestirme%20Raporu%20-%20Kirilimli
8DBC6ED9-8972-47D3-A73C-74FDED90ACEC;Hedef Gerceklestirme Raporu - Kirilimli2;/Satış/Kullanıcı Performans/Hedef Gerceklestirme Raporu - Kirilimli2;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Kullan%C4%B1c%C4%B1%20Performans/Hedef%20Gerceklestirme%20Raporu%20-%20Kirilimli2
1877AC8F-BCC7-47B0-8CC0-7059C218FC44;Hedefli Tanitim;/Müşteri İlişkileri/Hedefli Tanitim;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Hedefli%20Tanitim
273F3D9E-FC6C-4B64-9597-B1AB93ADA20A;Hedefli Tanitim_Detay;/Müşteri İlişkileri/Hedefli Tanitim_Detay;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Hedefli%20Tanitim_Detay
0DF0BE58-7130-43D5-91BD-3E0284EA3B3F;Hediye Urun Raporu;/Müşteri İlişkileri/Hediye Urun Raporu;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Hediye%20Urun%20Raporu
F013E777-8EEE-40BF-A7D1-6D80ECB20089;Hediye Urun Raporu;/Pazarlama ve Ürün Yönetimi/İşveren/Hediye Urun Raporu;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fveren/Hediye%20Urun%20Raporu
1C4A5B9F-A1BC-4A56-8971-99155604A4A4;Hizmet İlanları;/Pazarlama ve Ürün Yönetimi/İşin Olsun/Hizmet İlanları;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fin%20Olsun/Hizmet%20%C4%B0lanlar%C4%B1
97F69265-7433-404E-98B9-B1BD4411CAC9;Human Bot Defender;/Pazarlama ve Ürün Yönetimi/İşveren/Human Bot Defender;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fveren/Human%20Bot%20Defender
8CB1D10D-0886-451A-BA6F-9BEE406A0057;IFRS Raporu;/Finans/IFRS Raporu;False;https://raportal.kariyer.net/home/report/Finans/IFRS%20Raporu
16BDE351-FD22-4FF3-AA27-5ACE9DD3D009;IO il Bazli Istatistikler;/Pazarlama ve Ürün Yönetimi/İşin Olsun/IO il Bazli Istatistikler;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fin%20Olsun/IO%20il%20Bazli%20Istatistikler
03C932F4-30EA-4908-8EE9-8750525BEFED;Ikco-Gunluk Satis Raporu;/Subscriptions/Ikco-Gunluk Satis Raporu;False;https://raportal.kariyer.net/home/report/Subscriptions/Ikco-Gunluk%20Satis%20Raporu
83CA064D-4188-4221-8A76-583978D48F6F;Ikco-Gunluk Satis Raporu Grupsuz;/Subscriptions/Ikco-Gunluk Satis Raporu Grupsuz;False;https://raportal.kariyer.net/home/report/Subscriptions/Ikco-Gunluk%20Satis%20Raporu%20Grupsuz
B8EB8C34-3D85-4CE5-A959-A808EC497DC9;Ilan Bazli Basvuru Detayi (R014);/Subscriptions/Ilan Bazli Basvuru Detayi (R014);False;https://raportal.kariyer.net/home/report/Subscriptions/Ilan%20Bazli%20Basvuru%20Detayi%20%28R014%29
DBEFE38C-E009-4D06-B867-620FA94EBC4D;Ilan Bazli Basvuru Detayi (R014);/Müşteri İlişkileri/Ilan Bazli Basvuru Detayi (R014);False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Ilan%20Bazli%20Basvuru%20Detayi%20%28R014%29
9E1381CC-D879-486D-BB78-AD951533CF92;Ilan Bazli Goruntuleme Detayi (R015);/Müşteri İlişkileri/Ilan Bazli Goruntuleme Detayi (R015);False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Ilan%20Bazli%20Goruntuleme%20Detayi%20%28R015%29
80A41235-CD34-49D7-85B6-F96F4831F79D;Ilan Detay Istatistikleri;/Satış/Portföy Performans/Ilan Detay Istatistikleri;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Ilan%20Detay%20Istatistikleri
EC1667CF-2069-4BAD-B275-C792F9518CB0;Ilan Detay Raporu Donemsel (R007);/Subscriptions/Ilan Detay Raporu Donemsel (R007);False;https://raportal.kariyer.net/home/report/Subscriptions/Ilan%20Detay%20Raporu%20Donemsel%20%28R007%29
8B0CD448-A0FA-4332-8A2D-59BF99FE38CA;Ilan Detay Raporu Donemsel (R007);/Müşteri İlişkileri/Ilan Detay Raporu Donemsel (R007);False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Ilan%20Detay%20Raporu%20Donemsel%20%28R007%29
9023D852-ED91-4000-A809-56FA1902E29E;Ilan Goruntuleme ve Basvuru Sayisi (R016);/Müşteri İlişkileri/Ilan Goruntuleme ve Basvuru Sayisi (R016);False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Ilan%20Goruntuleme%20ve%20Basvuru%20Sayisi%20%28R016%29
8992DEBF-8729-48D7-9A1A-26C55F08CE2C;Ilan Kontrol Raporu;/Müşteri İlişkileri/Ilan Kontrol Raporu;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Ilan%20Kontrol%20Raporu
5AA888B6-18D0-4DB6-9530-AE66BD31A41E;Ilan Raporu;/Pazarlama ve Ürün Yönetimi/İşin Olsun/Ilan Raporu;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fin%20Olsun/Ilan%20Raporu
4CE52980-6DB1-482A-AC6B-D4D1484B6F89;Ilan Sonuclari;/Müşteri İlişkileri/Ilan Sonuclari;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Ilan%20Sonuclari
53A730E2-C5E1-405F-93C4-46C4BB4D5C4C;Ilan Tuketim Raporu;/Satış/Portföy Performans/Ilan Tuketim Raporu;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Ilan%20Tuketim%20Raporu
6BEF8959-DD37-473E-8546-D007D5129C96;Ilk Temas Ekibi Raporu;/Müşteri İlişkileri/Ilk Temas Ekibi Raporu;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Ilk%20Temas%20Ekibi%20Raporu
C9C22A0F-896B-4A19-A2AD-1B9907D70782;Insana Saygi Odulu Raporu (R011);/Pazarlama ve Ürün Yönetimi/İşveren/Insana Saygi Odulu Raporu (R011);False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fveren/Insana%20Saygi%20Odulu%20Raporu%20%28R011%29
1E41781A-2B6E-4CE8-8950-3DAC27A6760A;Interviewco;/Pazarlama ve Ürün Yönetimi/İşveren/Interviewco;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fveren/Interviewco
3953C7A2-4998-41FC-84F5-130B24F28969;Isin Olsun Aday Deneyimi;/Müşteri İlişkileri/Isin Olsun Aday Deneyimi;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Isin%20Olsun%20Aday%20Deneyimi
A6E5B209-FA74-485B-AE04-E539229E2007;Isin Olsun Aktiflik Dashboard;/Subscriptions/Isin Olsun Aktiflik Dashboard;False;https://raportal.kariyer.net/home/report/Subscriptions/Isin%20Olsun%20Aktiflik%20Dashboard
0B72A886-E123-4F83-AF54-9C5FB79EEA4F;Isin Olsun Cohortlari;/Pazarlama ve Ürün Yönetimi/İşin Olsun/Isin Olsun Cohortlari;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fin%20Olsun/Isin%20Olsun%20Cohortlari
89A51F56-4495-4FD1-B19A-6499DE04BF41;Isin Olsun Donemsel Veriler;/Pazarlama ve Ürün Yönetimi/İşin Olsun/Isin Olsun Donemsel Veriler;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fin%20Olsun/Isin%20Olsun%20Donemsel%20Veriler
70C46859-B675-4924-8EBB-C68A11F292B8;Isin Olsun Gunluk Takip;/Pazarlama ve Ürün Yönetimi/İşin Olsun/Isin Olsun Gunluk Takip;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fin%20Olsun/Isin%20Olsun%20Gunluk%20Takip
604C9D4E-7CC5-4FF9-B515-E916352A9A6F;Isin Olsun Il ve Pozisyon Bazlı Istatistikler;/Pazarlama ve Ürün Yönetimi/İşin Olsun/Isin Olsun Il ve Pozisyon Bazlı Istatistikler;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fin%20Olsun/Isin%20Olsun%20Il%20ve%20Pozisyon%20Bazl%C4%B1%20Istatistikler
BFE65267-B039-42D5-95EC-32F2F16F3BC9;Isin Olsun Ilanlari;/Müşteri İlişkileri/Isin Olsun Ilanlari;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Isin%20Olsun%20Ilanlari
716B6C89-2C80-4A7D-8958-C83A1EF2A28F;Isin Olsun Kanal Bazli Metrics;/Pazarlama ve Ürün Yönetimi/İşin Olsun/Isin Olsun Kanal Bazli Metrics;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fin%20Olsun/Isin%20Olsun%20Kanal%20Bazli%20Metrics
7260B541-63E4-4AB7-A590-A7793809E3E4;Isin Olsun-A101 Raporu;/Subscriptions/Isin Olsun-A101 Raporu;False;https://raportal.kariyer.net/home/report/Subscriptions/Isin%20Olsun-A101%20Raporu
D3D7CD81-E7A4-47CA-9BCA-06AB13FB87A8;Isin Olsun-Köfteci Yusuf Raporu;/Subscriptions/Isin Olsun-Köfteci Yusuf Raporu;False;https://raportal.kariyer.net/home/report/Subscriptions/Isin%20Olsun-K%C3%B6fteci%20Yusuf%20Raporu
B166394C-6088-4988-A05C-B23A7C0F7EF1;Isin Olsun-Tespo Raporu;/Subscriptions/Isin Olsun-Tespo Raporu;False;https://raportal.kariyer.net/home/report/Subscriptions/Isin%20Olsun-Tespo%20Raporu
9FDAA504-8FBA-43FC-AA20-F557C3D4D3B9;Istihdam  Endeksi;/.KARİYER.NET CORE/Istihdam  Endeksi;False;https://raportal.kariyer.net/home/report/.KAR%C4%B0YER.NET%20CORE/Istihdam%20%20Endeksi
9AC63C8F-8BB3-43C1-AD5E-A7F7211683D0;K360 Yeni Tanimlanan Kullanici Bilgilendirmesi;/Subscriptions/K360 Yeni Tanimlanan Kullanici Bilgilendirmesi;False;https://raportal.kariyer.net/home/report/Subscriptions/K360%20Yeni%20Tanimlanan%20Kullanici%20Bilgilendirmesi
1F05112C-F07E-4AC1-9502-3A1FE27B4341;KAIRA Kullanımı;/Teknoloji ve İnovasyon/KAIRA Kullanımı;False;https://raportal.kariyer.net/home/report/Teknoloji%20ve%20%C4%B0novasyon/KAIRA%20Kullan%C4%B1m%C4%B1
3F39D5AC-7AF1-4BA8-B224-B161A08FF5F4;Kalan Ilan Oranlari Raporu;/Subscriptions/Kalan Ilan Oranlari Raporu;False;https://raportal.kariyer.net/home/report/Subscriptions/Kalan%20Ilan%20Oranlari%20Raporu
3552471F-37BC-400D-9AC3-FE7302AB4B7C;Kalan Ilan Oranlari Raporu;/Satış/Portföy Performans/Kalan Ilan Oranlari Raporu;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Kalan%20Ilan%20Oranlari%20Raporu
305A0B96-7A3D-4DD3-A4D2-F7E081EA5C17;Kampanyalar;/Pazarlama ve Ürün Yönetimi/Kampanyalar;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/Kampanyalar
DE9385CA-9175-4EB8-85C0-B767F6C91140;Kanal Bazli Aday Rakamlari;/Pazarlama ve Ürün Yönetimi/Aday/Kanal Bazli Aday Rakamlari;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/Aday/Kanal%20Bazli%20Aday%20Rakamlari
5831DF71-07EF-4021-BCAA-25F70600525F;Kariyer.net360 - Ürün Leadleri;/Pazarlama ve Ürün Yönetimi/İşveren/Kariyer.net360 - Ürün Leadleri;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fveren/Kariyer.net360%20-%20%C3%9Cr%C3%BCn%20Leadleri
BED127BE-80BD-4541-95A6-0F77150461F9;KocGrubu (R004);/Subscriptions/KocGrubu (R004);False;https://raportal.kariyer.net/home/report/Subscriptions/KocGrubu%20%28R004%29
4E10A504-899B-4821-9347-50C345550DE4;Konsolide Firma ve Aday;/.KARİYER.NET CORE/Konsolide Firma ve Aday;False;https://raportal.kariyer.net/home/report/.KAR%C4%B0YER.NET%20CORE/Konsolide%20Firma%20ve%20Aday
8D345AE8-88D5-4882-ABBA-202131FA0FB2;Kopilot;/Pazarlama ve Ürün Yönetimi/Kopilot;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/Kopilot
C6AD88B6-A7B9-4853-952F-5BB0E396B8F9;Kritik Islemler Raporu;/Satış/Kullanıcı Performans/Kritik Islemler Raporu;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Kullan%C4%B1c%C4%B1%20Performans/Kritik%20Islemler%20Raporu
74A300D6-E633-4691-8AFC-874476775654;Lead Takip - Tekil Firma;/Pazarlama ve Ürün Yönetimi/İşveren/Lead Takip - Tekil Firma;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fveren/Lead%20Takip%20-%20Tekil%20Firma
AAD98478-C084-48D6-8529-697313DFDD19;Login - Yeni Uye Cohortu;/Pazarlama ve Ürün Yönetimi/Aday/Login - Yeni Uye Cohortu;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/Aday/Login%20-%20Yeni%20Uye%20Cohortu
83940BA1-5BBA-4733-A1F2-B65459F053B6;MTD Gorunum;/.KARİYER.NET CORE/MTD Gorunum;False;https://raportal.kariyer.net/home/report/.KAR%C4%B0YER.NET%20CORE/MTD%20Gorunum
E036571D-3780-440A-A5EA-AF090882A9A1;Mahkeme Tebligat Ilan Raporu;/Müşteri İlişkileri/Mahkeme Tebligat Ilan Raporu;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Mahkeme%20Tebligat%20Ilan%20Raporu
7CB874DC-59DE-450A-9376-5A152A516ED5;Master IK Raporu;/Satış/Kullanıcı Performans/Master IK Raporu;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Kullan%C4%B1c%C4%B1%20Performans/Master%20IK%20Raporu
BF2B4E80-67E6-4B6D-9859-3E335A35F07A;Master IK Yonetici;/Satış/Kullanıcı Performans/Master IK Yonetici;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Kullan%C4%B1c%C4%B1%20Performans/Master%20IK%20Yonetici
09CA120E-95EA-42FE-B9C6-09F90A42133E;Master Müşteri İlişkileri;/Müşteri İlişkileri/Master Müşteri İlişkileri;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Master%20M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri
7A066426-0BAE-48CC-94D6-664FA5645E90;Matriks Raporu;/Subscriptions/Matriks Raporu;False;https://raportal.kariyer.net/home/report/Subscriptions/Matriks%20Raporu
87CCA3E2-8CA4-48DE-A5F8-961C6CDB3E48;Matriks Raporu;/Satış/Portföy Performans/Matriks Raporu;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Matriks%20Raporu
5D19D329-A484-4A95-8560-CC50F3F8E43F;Metrics;/.KARİYER.NET CORE/Metrics;False;https://raportal.kariyer.net/home/report/.KAR%C4%B0YER.NET%20CORE/Metrics
6193CC0F-0D72-4F87-9307-A9BF45A37722;Mülakat Hizmeti;/WeConsulting/Mülakat Hizmeti;False;https://raportal.kariyer.net/home/report/WeConsulting/M%C3%BClakat%20Hizmeti
6CEB0718-BC89-41F2-82F9-1A15D052D440;Müşteri İlişkileri Canlı Dashboard;/Müşteri İlişkileri/Müşteri İlişkileri Canlı Dashboard;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri%20Canl%C4%B1%20Dashboard
DD7ED396-C890-4221-B0B2-158DF1C930E3;Müşteri İlişkileri Hedef Gerçekleştirme;/Müşteri İlişkileri/Müşteri İlişkileri Hedef Gerçekleştirme;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri%20Hedef%20Ger%C3%A7ekle%C5%9Ftirme
79DB7801-3921-40C7-831C-0952FE9603EE;NextGeo - Sonuç Kodu Raporu;/Satış/Portföy Performans/NextGeo - Sonuç Kodu Raporu;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/NextGeo%20-%20Sonu%C3%A7%20Kodu%20Raporu
B747B99C-20EA-4B19-84DE-13E6DCC0E6ED;Octupus - İşin Olsun;/Pazarlama ve Ürün Yönetimi/İşin Olsun/Octupus - İşin Olsun;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fin%20Olsun/Octupus%20-%20%C4%B0%C5%9Fin%20Olsun
6E74EF0C-41FC-42B4-898F-70755A05A4F7;Organize Kullanici Bilgileri;/Subscriptions/Organize Kullanici Bilgileri;False;https://raportal.kariyer.net/home/report/Subscriptions/Organize%20Kullanici%20Bilgileri
751DD063-912D-491F-8679-9D7190E58F42;OtoPilotIlanKullanim;/Müşteri İlişkileri/OtoPilotIlanKullanim;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/OtoPilotIlanKullanim
701BFDD5-9ACD-4207-8CF1-7C8A72BCBF70;PJA Google Kampanyası İlan Takip;/Pazarlama ve Ürün Yönetimi/PJA Google Kampanyası İlan Takip;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/PJA%20Google%20Kampanyas%C4%B1%20%C4%B0lan%20Takip
17528818-8027-4FB8-8605-219D3B425A67;Pasif Firma Temas Raporu;/Satış/Portföy Performans/Pasif Firma Temas Raporu;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Pasif%20Firma%20Temas%20Raporu
01A1AABA-6AEB-4BA8-8400-31C700F2845C;Paylasilan Satislar;/Satış/Paylasilan Satislar;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Paylasilan%20Satislar
83BFFE81-95BC-48EA-B770-105EF059E0A7;Pazar Payı-İlan;/.KARİYER.NET CORE/Pazar Payı-İlan;False;https://raportal.kariyer.net/home/report/.KAR%C4%B0YER.NET%20CORE/Pazar%20Pay%C4%B1-%C4%B0lan
